DEPTH,CKH,CPOR,DT,GR,DT4P,DT4S,DTC,DTCO,DTSM,DTST,NPHI,PHIE,RHOB,PSW,RT,RXO,SW,TEMP,VCL,VDOL,VLIM
6246.7,-999.25,-999.25,-999.25,41.424,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,27.02,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6247.2,-999.25,-999.25,-999.25,47.09,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,36.13,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6247.7,-999.25,-999.25,-999.25,56.538,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,41.92,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6248.2,-999.25,-999.25,-999.25,60.552,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,45.92,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6248.7,-999.25,-999.25,-999.25,57.719,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,41.29,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6249.2,-999.25,-999.25,-999.25,53.112,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,38.86,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6249.7,-999.25,-999.25,-999.25,54.056,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,35.31,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6250.2,-999.25,-999.25,-999.25,47.445,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,30.35,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6250.7,-999.25,-999.25,-999.25,38.825,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,24.96,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6251.2,-999.25,-999.25,-999.25,32.451,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,20.7,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6251.7,-999.25,-999.25,-999.25,34.812,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,22.12,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6252.2,-999.25,-999.25,-999.25,45.339,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,28.38,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6252.7,-999.25,-999.25,-999.25,50.77,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,30.23,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6253.2,-999.25,-999.25,-999.25,48.199,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,30.62,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6253.7,-999.25,-999.25,-999.25,42.3,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,28.61,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6254.2,-999.25,-999.25,-999.25,38.759,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,36.31,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6254.7,-999.25,-999.25,-999.25,40.107,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,38.29,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6255.2,-999.25,-999.25,-999.25,40.803,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,38.3,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
