DEPTH,CKH,CPOR,DT,DTSM,GR,NPHI,PHIE,RHOB,RT,RXO,SW,TEMP,VCL,VDOL,VLIM
5207.92,-999.25,-999.25,-999.25,-999.25,22.392,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5208.42,-999.25,-999.25,-999.25,-999.25,20.089,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5208.92,-999.25,-999.25,-999.25,-999.25,18.347,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5209.42,-999.25,-999.25,-999.25,-999.25,17.541,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5209.92,-999.25,-999.25,-999.25,-999.25,16.768,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5210.42,-999.25,-999.25,-999.25,-999.25,16.173,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5210.92,-999.25,-999.25,-999.25,-999.25,16.667,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5211.42,-999.25,-999.25,-999.25,-999.25,18.187,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5211.92,-999.25,-999.25,-999.25,-999.25,19.426,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5212.42,-999.25,-999.25,-999.25,-999.25,20.188,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5212.92,-999.25,-999.25,-999.25,-999.25,20.437,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5213.42,-999.25,-999.25,-999.25,-999.25,20.122,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5213.92,-999.25,-999.25,-999.25,-999.25,19.49,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5214.42,-999.25,-999.25,-999.25,-999.25,19.147,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5214.92,-999.25,-999.25,-999.25,-999.25,18.639,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5215.42,-999.25,-999.25,-999.25,-999.25,17.606,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5215.92,-999.25,-999.25,-999.25,-999.25,17.256,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5216.42,-999.25,-999.25,-999.25,-999.25,18.21,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5216.92,-999.25,-999.25,-999.25,-999.25,19.396,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5217.42,-999.25,-999.25,-999.25,-999.25,19.431,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5217.92,-999.25,-999.25,-999.25,-999.25,17.715,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5218.42,-999.25,-999.25,-999.25,-999.25,15.895,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5218.92,-999.25,-999.25,-999.25,-999.25,16.077,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5219.42,-999.25,-999.25,-999.25,-999.25,17.697,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5219.92,-999.25,-999.25,-999.25,-999.25,19.088,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5220.42,-999.25,-999.25,-999.25,-999.25,19.579,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5220.92,-999.25,-999.25,-999.25,-999.25,19.753,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5221.42,-999.25,-999.25,-999.25,-999.25,20.278,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5221.92,-999.25,-999.25,-999.25,-999.25,21.732,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5222.42,-999.25,-999.25,-999.25,-999.25,22.79,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5222.92,-999.25,-999.25,-999.25,-999.25,21.891,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5223.42,-999.25,-999.25,-999.25,-999.25,20.039,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5223.92,-999.25,-999.25,-999.25,-999.25,19.694,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5224.42,-999.25,-999.25,-999.25,-999.25,20.307,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5224.92,-999.25,-999.25,-999.25,-999.25,20.813,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5225.42,-999.25,-999.25,-999.25,-999.25,22.425,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5225.92,-999.25,-999.25,-999.25,-999.25,24.428,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5226.42,-999.25,-999.25,-999.25,-999.25,24.533,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5226.92,-999.25,-999.25,-999.25,-999.25,23.689,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5227.42,-999.25,-999.25,-999.25,-999.25,23.426,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5227.92,-999.25,-999.25,-999.25,-999.25,21.758,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5228.42,-999.25,-999.25,-999.25,-999.25,18.602,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5228.92,-999.25,-999.25,-999.25,-999.25,17.031,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5229.42,-999.25,-999.25,-999.25,-999.25,17.379,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5229.92,-999.25,-999.25,-999.25,-999.25,17.728,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5230.42,-999.25,-999.25,-999.25,-999.25,17.653,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5230.92,-999.25,-999.25,-999.25,-999.25,17.389,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5231.42,-999.25,-999.25,-999.25,-999.25,17.186,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5231.92,-999.25,-999.25,-999.25,-999.25,17.448,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5232.42,-999.25,-999.25,-999.25,-999.25,18.665,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5232.92,-999.25,-999.25,-999.25,-999.25,20.044,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5233.42,-999.25,-999.25,-999.25,-999.25,20.452,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5233.92,-999.25,-999.25,-999.25,-999.25,19.552,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5234.42,-999.25,-999.25,-999.25,-999.25,17.86,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5234.92,-999.25,-999.25,-999.25,-999.25,16.112,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5235.42,-999.25,-999.25,-999.25,-999.25,15.573,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5235.92,-999.25,-999.25,-999.25,-999.25,16.411,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5236.42,-999.25,-999.25,-999.25,-999.25,17.75,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5236.92,-999.25,-999.25,-999.25,-999.25,19.827,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5237.42,-999.25,-999.25,-999.25,-999.25,22.956,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5237.92,-999.25,-999.25,-999.25,-999.25,25.64,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5238.42,-999.25,-999.25,-999.25,-999.25,26.565,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5238.92,-999.25,-999.25,-999.25,-999.25,26.232,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5239.42,-999.25,-999.25,-999.25,-999.25,25.625,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5239.92,-999.25,-999.25,-999.25,-999.25,24.517,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5240.42,-999.25,-999.25,-999.25,-999.25,22.386,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5240.92,-999.25,-999.25,-999.25,-999.25,19.977,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5241.42,-999.25,-999.25,-999.25,-999.25,18.306,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5241.92,-999.25,-999.25,-999.25,-999.25,16.668,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5242.42,-999.25,-999.25,-999.25,-999.25,14.812,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5242.92,-999.25,-999.25,-999.25,-999.25,13.545,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5243.42,-999.25,-999.25,-999.25,-999.25,13.633,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5243.92,-999.25,-999.25,-999.25,-999.25,13.737,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5244.42,-999.25,-999.25,-999.25,-999.25,12.469,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5244.92,-999.25,-999.25,-999.25,-999.25,10.997,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5245.42,-999.25,-999.25,-999.25,-999.25,12.1,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5245.92,-999.25,-999.25,-999.25,-999.25,15.514,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5246.42,-999.25,-999.25,-999.25,-999.25,18.828,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5246.92,-999.25,-999.25,-999.25,-999.25,21.59,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5247.42,-999.25,-999.25,-999.25,-999.25,23.569,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5247.92,-999.25,-999.25,-999.25,-999.25,23.635,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5248.42,-999.25,-999.25,-999.25,-999.25,22.314,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5248.92,-999.25,-999.25,-999.25,-999.25,20.766,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5249.42,-999.25,-999.25,-999.25,-999.25,18.681,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5249.92,-999.25,-999.25,-999.25,-999.25,16.545,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5250.42,-999.25,-999.25,-999.25,-999.25,15.653,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5250.92,-999.25,-999.25,-999.25,-999.25,16.315,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5251.42,-999.25,-999.25,-999.25,-999.25,17.731,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5251.92,-999.25,-999.25,-999.25,-999.25,19.536,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5252.42,-999.25,-999.25,-999.25,-999.25,21.401,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5252.92,-999.25,-999.25,-999.25,-999.25,22.86,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5253.42,-999.25,-999.25,-999.25,-999.25,23.091,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5253.92,-999.25,-999.25,-999.25,-999.25,21.43,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5254.42,-999.25,-999.25,-999.25,-999.25,18.798,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5254.92,-999.25,-999.25,-999.25,-999.25,17.265,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5255.42,-999.25,-999.25,-999.25,-999.25,17.46,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5255.92,-999.25,-999.25,-999.25,-999.25,18.77,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5256.42,-999.25,-999.25,-999.25,-999.25,20.219,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5256.92,-999.25,-999.25,-999.25,-999.25,20.486,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5257.42,-999.25,-999.25,-999.25,-999.25,19.739,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5257.92,-999.25,-999.25,-999.25,-999.25,18.528,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5258.42,-999.25,-999.25,-999.25,-999.25,16.99,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5258.92,-999.25,-999.25,-999.25,-999.25,15.908,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5259.42,-999.25,-999.25,-999.25,-999.25,16.668,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5259.92,-999.25,-999.25,-999.25,-999.25,18.634,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5260.42,-999.25,-999.25,-999.25,-999.25,19.861,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5260.92,-999.25,-999.25,-999.25,-999.25,19.193,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5261.42,-999.25,-999.25,-999.25,-999.25,18.172,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5261.92,-999.25,-999.25,-999.25,-999.25,18.296,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5262.42,-999.25,-999.25,-999.25,-999.25,19.175,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5262.92,-999.25,-999.25,-999.25,-999.25,20.507,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5263.42,-999.25,-999.25,-999.25,-999.25,22.063,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5263.92,-999.25,-999.25,-999.25,-999.25,22.509,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5264.42,-999.25,-999.25,-999.25,-999.25,20.308,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5264.92,-999.25,-999.25,-999.25,-999.25,16.238,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5265.42,-999.25,-999.25,-999.25,-999.25,13.169,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5265.92,-999.25,-999.25,-999.25,-999.25,12.433,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5266.42,-999.25,-999.25,-999.25,-999.25,11.905,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5266.92,-999.25,-999.25,-999.25,-999.25,11.686,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5267.42,-999.25,-999.25,-999.25,-999.25,12.936,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5267.92,-999.25,-999.25,-999.25,-999.25,14.398,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5268.42,-999.25,-999.25,-999.25,-999.25,15.248,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5268.92,-999.25,-999.25,-999.25,-999.25,16.915,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5269.42,-999.25,-999.25,-999.25,-999.25,19.59,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5269.92,-999.25,-999.25,-999.25,-999.25,21.924,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5270.42,-999.25,-999.25,-999.25,-999.25,22.543,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5270.92,-999.25,-999.25,-999.25,-999.25,20.628,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5271.42,-999.25,-999.25,-999.25,-999.25,17.926,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5271.92,-999.25,-999.25,-999.25,-999.25,16.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5272.42,-999.25,-999.25,-999.25,-999.25,14.88,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5272.92,-999.25,-999.25,-999.25,-999.25,13.262,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5273.42,-999.25,-999.25,-999.25,-999.25,13.017,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5273.92,-999.25,-999.25,-999.25,-999.25,14.404,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5274.42,-999.25,-999.25,-999.25,-999.25,16.485,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5274.92,-999.25,-999.25,-999.25,-999.25,19.031,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5275.42,-999.25,-999.25,-999.25,-999.25,20.86,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5275.92,-999.25,-999.25,-999.25,-999.25,21.666,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5276.42,-999.25,-999.25,-999.25,-999.25,21.95,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5276.92,-999.25,-999.25,-999.25,-999.25,21.147,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5277.42,-999.25,-999.25,-999.25,-999.25,19.782,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5277.92,-999.25,-999.25,-999.25,-999.25,20.098,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5278.42,-999.25,-999.25,-999.25,-999.25,20.413,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5278.92,-999.25,-999.25,-999.25,-999.25,18.289,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5279.42,-999.25,-999.25,-999.25,-999.25,15.681,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5279.92,-999.25,-999.25,-999.25,-999.25,15.524,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5280.42,-999.25,-999.25,-999.25,-999.25,17.559,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5280.92,-999.25,-999.25,-999.25,-999.25,20.167,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5281.42,-999.25,-999.25,-999.25,-999.25,22.006,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5281.92,-999.25,-999.25,-999.25,-999.25,21.855,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5282.42,-999.25,-999.25,-999.25,-999.25,20.215,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5282.92,-999.25,-999.25,-999.25,-999.25,19.641,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5283.42,-999.25,-999.25,-999.25,-999.25,20.743,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5283.92,-999.25,-999.25,-999.25,-999.25,21.634,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5284.42,-999.25,-999.25,-999.25,-999.25,21.71,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5284.92,-999.25,-999.25,-999.25,-999.25,21.284,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5285.42,-999.25,-999.25,-999.25,-999.25,21.001,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5285.92,-999.25,-999.25,-999.25,-999.25,21.396,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5286.42,-999.25,-999.25,-999.25,-999.25,21.423,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5286.92,-999.25,-999.25,-999.25,-999.25,19.928,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5287.42,-999.25,-999.25,-999.25,-999.25,18.267,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5287.92,-999.25,-999.25,-999.25,-999.25,17.793,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5288.42,-999.25,-999.25,-999.25,-999.25,18.117,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5288.92,-999.25,-999.25,-999.25,-999.25,18.309,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5289.42,-999.25,-999.25,-999.25,-999.25,17.651,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5289.92,-999.25,-999.25,-999.25,-999.25,16.736,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5290.42,-999.25,-999.25,-999.25,-999.25,17.691,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5290.92,-999.25,-999.25,-999.25,-999.25,20.442,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5291.42,-999.25,-999.25,-999.25,-999.25,22.748,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5291.92,-999.25,-999.25,-999.25,-999.25,23.768,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5292.42,-999.25,-999.25,-999.25,-999.25,24.007,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5292.92,-999.25,-999.25,-999.25,-999.25,22.826,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5293.42,-999.25,-999.25,-999.25,-999.25,21.184,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5293.92,-999.25,-999.25,-999.25,-999.25,21.394,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5294.42,-999.25,-999.25,-999.25,-999.25,22.034,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5294.92,-999.25,-999.25,-999.25,-999.25,20.678,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5295.42,-999.25,-999.25,-999.25,-999.25,18.818,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
